Position	XHC133-SI-GA-G4
chr6:168598750-168598860	
chr6:167965961-167966081	
chr6:167951774-167951884	
chr6:167947125-167947242	
chr6:167695116-167695229	
chr6:167686987-167687112	
chr6:167685682-167685794	
chr6:167683962-167684075	
chr6:167039981-167040093	
chr6:167021022-167021136	
chr6:166799542-166799656	
chr6:166585580-166585694	
chr6:166411168-166411281	
chr6:166411053-166411163	
chr6:165973522-165973635	
chr6:163576526-163576642	
chr6:163571622-163571732	
chr6:163570844-163570961	
chr6:163570592-163570708	
chr6:162432474-162432599	
chr6:162320410-162320521	
chr6:162282278-162282388	
chr6:162167561-162167676	
chr6:162021179-162021290	
chr6:161778891-161779009	
chr6:161474547-161474660	
chr6:161460876-161460988	
chr6:161098268-161098401	
chr6:161048549-161048660	
chr6:160400958-160401068	
chr6:160400605-160400730	
chr6:160106212-160106323	
chr6:160105855-160105989	
chr6:160105662-160105774	
chr6:160036721-160036831	
chr6:159752609-159752719	
chr6:159749376-159749491	
chr6:159680896-159681008	
chr6:159271624-159271737	
chr6:158990599-158990710	
chr6:158974796-158974908	
chr6:158973783-158973897	
chr6:158766263-158766374	
chr6:158765984-158766094	
chr6:158765865-158765979	
chr6:158714314-158714427	
chr6:158634978-158635091	
chr6:158630664-158630777	
chr6:158626768-158626879	
chr6:158602566-158602678	
chr6:158511340-158511454	
chr6:158367006-158367117	
chr6:158350714-158350828	
chr6:158348123-158348238	
chr6:158269330-158269450	
chr6:158192292-158192405	
chr6:158144227-158144337	
chr6:158098486-158098600	
chr6:158097793-158097904	
chr6:158059506-158059621	
chr6:158045565-158045678	
chr6:158035917-158036031	
chr6:157673479-157673593	
chr6:157630812-157630922	
chr6:157543298-157543410	
chr6:157506855-157506965	
chr6:157505684-157505794	
chr6:157416620-157416746	
chr6:157210594-157210705	
chr6:157209078-157209192	
chr6:157208827-157208937	
chr6:157208665-157208783	
chr6:157208059-157208169	
chr6:157172753-157172866	
chr6:157124732-157124844	
chr6:156947585-156947701	
chr6:156804817-156804939	
chr6:155265453-155265563	
chr6:154962678-154962792	
chr6:154840267-154840378	
chr6:154838126-154838238	
chr6:154833927-154834037	
chr6:154824251-154824361	
chr6:154822377-154822487	
chr6:154738145-154738259	
chr6:154467690-154467806	
chr6:152988465-152988584	
chr6:152724183-152724301	
chr6:152343106-152343220	
chr6:152310617-152310727	
chr6:152288076-152288189	
chr6:152121718-152121829	
chr6:152100984-152101101	
chr6:152100722-152100837	
chr6:151419667-151419777	
chr6:151412267-151412382	
chr6:151357659-151357780	
chr6:151357130-151357253	
chr6:151326439-151326556	
chr6:151312427-151312543	
chr6:151310926-151311036	
chr6:151309922-151310035	
chr6:151305828-151305938	
chr6:151252149-151252264	
chr6:151240306-151240419	
chr6:150806779-150806901	
chr6:150751224-150751336	
chr6:150653388-150653498	
chr6:150650028-150650138	
chr6:150248877-150248990	
chr6:149825607-149825725	
chr6:149822451-149822569	
chr6:149819643-149819759	
chr6:149730891-149731001	
chr6:149724700-149724810	
chr6:149715998-149716111	
chr6:149677492-149677602	
chr6:149671072-149671199	
chr6:149622082-149622196	
chr6:149619910-149620033	
chr6:149598686-149598798	
chr6:149591241-149591353	
chr6:149514715-149514840	
chr6:149357380-149357517	
chr6:149317949-149318060	
chr6:149076826-149076939	
chr6:149074704-149074814	
chr6:149017324-149017435	
chr6:148974269-148974380	
chr6:148551101-148551211	
chr6:148549764-148549876	
chr6:148549015-148549132	
chr6:148490013-148490137	
chr6:148438707-148438818	
chr6:148372657-148372785	
chr6:148360009-148360119	
chr6:148302572-148302683	
chr6:147566237-147566349	
chr6:147533427-147533542	
chr6:147378359-147378478	
chr6:147265860-147265971	
chr6:145876626-145876737	
chr6:144728424-144728537	
chr6:144727722-144727837	
chr6:144694923-144695037	
chr6:144676477-144676587	
chr6:144604866-144604982	
chr6:144344040-144344160	
chr6:144321161-144321280	
chr6:144285626-144285737	
chr6:144172834-144172946	
chr6:143968412-143968522	
chr6:143944665-143944780	
chr6:143940679-143940793	
chr6:143860848-143860963	
chr6:143844611-143844721	
chr6:143830230-143830348	
chr6:143829816-143829926	
chr6:143827938-143828050	
chr6:143826005-143826120	
chr6:143825566-143825676	
chr6:143824728-143824841	
chr6:143759592-143759702	
chr6:143638526-143638650	
chr6:143637288-143637410	
chr6:143604943-143605054	
chr6:143584930-143585047	
chr6:143578855-143578965	
chr6:143552868-143552980	
chr6:143483898-143484008	
chr6:143481098-143481220	
chr6:143110625-143110735	
chr6:142820247-142820372	
chr6:142444702-142444814	
chr6:139373764-139373877	0
chr6:139178448-139178566	
chr6:138969809-138969934	
chr6:138792479-138792591	
chr6:138773840-138773950	
chr6:138639836-138639951	
chr6:138536552-138536681	
chr6:138463454-138463572	
chr6:138444527-138444643	
chr6:138423765-138423889	
chr6:138415002-138415112	
chr6:138413324-138413434	
chr6:138343418-138343528	
chr6:138338749-138338869	
chr6:138107311-138107432	
chr6:138090674-138090784	
chr6:138089224-138089334	
chr6:137882816-137882928	
chr6:137871137-137871248	
chr6:137197779-137197893	
chr6:136573884-136573998	
chr6:136557563-136557677	
chr6:136538574-136538685	
chr6:136537095-136537209	
chr6:136366363-136366474	
chr6:136260486-136260597	
chr6:136134910-136135020	
chr6:135889263-135889376	
chr6:135483008-135483121	
chr6:135481655-135481767	
chr6:135303504-135303616	
chr6:135036347-135036457	
chr6:135023040-135023152	
chr6:134964772-134964891	
chr6:134169425-134169536	
chr6:133990857-133990968	
chr6:133889309-133889427	
chr6:132780050-132780162	
chr6:132772042-132772157	
chr6:132761305-132761419	
chr6:131951541-131951651	
chr6:131949538-131949649	
chr6:131948592-131948713	
chr6:131598642-131598752	
chr6:131219576-131219693	
chr6:131170317-131170427	
chr6:131170260-131170370	
chr6:131029853-131029967	
chr6:130963976-130964088	
chr6:130934746-130934862	
chr6:130840557-130840673	
chr6:129578161-129578272	
chr6:129577536-129577647	
chr6:129483174-129483284	
chr6:129312102-129312214	
chr6:129243818-129243928	
chr6:129208500-129208615	
chr6:129205343-129205453	
chr6:129064313-129064428	
chr6:128957591-128957702	
chr6:128944603-128944717	
chr6:128924495-128924605	
chr6:128336141-128336252	
chr6:128062163-128062273	
chr6:128055940-128056057	
chr6:127441359-127441484	
chr6:126015033-126015146	
chr6:125929189-125929302	
chr6:125886114-125886232	
chr6:125092090-125092201	
chr6:122809478-122809589	
chr6:122800684-122800807	
chr6:122635497-122635612	
chr6:122437271-122437381	
chr6:122437125-122437252	
chr6:122402512-122402624	
chr6:121448709-121448819	
chr6:119285558-119285671	
chr6:119185794-119185915	
chr6:118908500-118908610	
chr6:118460969-118461084	
chr6:117708592-117708703	
chr6:117707120-117707233	
chr6:117587829-117587941	
chr6:117563933-117564043	
chr6:116734678-116734793	
chr6:116689357-116689468	
chr6:116590318-116590429	
chr6:116437345-116437456	
chr6:116246418-116246544	
chr6:115934891-115935006	
chr6:115933950-115934066	
chr6:113970895-113971020	
chr6:113970810-113970920	
chr6:113862366-113862484	
chr6:113861144-113861257	
chr6:113861024-113861138	
chr6:113860688-113860800	
chr6:113857602-113857717	
chr6:112106485-112106598	
chr6:111661302-111661414	
chr6:111577099-111577211	
chr6:111548653-111548763	
chr6:111518961-111519084	
chr6:111518351-111518464	
chr6:111480788-111480905	
chr6:111448736-111448852	
chr6:111422565-111422680	
chr6:111409310-111409424	
chr6:111370918-111371030	
chr6:111338262-111338402	
chr6:111304563-111304679	
chr6:111301455-111301569	
chr6:110895400-110895528	
chr6:110874975-110875086	
chr6:110701159-110701276	0
chr6:110610429-110610540	
chr6:110244966-110245082	
chr6:110231060-110231170	
chr6:109724784-109724900	
chr6:109707315-109707427	
chr6:109071303-109071418	
chr6:108987756-108987872	
chr6:108683760-108683871	
chr6:108683636-108683752	
chr6:108682330-108682449	
chr6:108680701-108680815	
chr6:108622881-108622999	
chr6:108591836-108591950	
chr6:108573249-108573368	
chr6:107893500-107893610	
chr6:107886795-107886912	
chr6:107869852-107869963	
chr6:107869722-107869844	
chr6:107869149-107869259	
chr6:107868173-107868286	
chr6:107704596-107704709	
chr6:107659482-107659596	
chr6:107397130-107397245	
chr6:107192737-107192849	
chr6:107154032-107154144	
chr6:107153523-107153633	
chr6:107048745-107048855	
chr6:107031400-107031514	
chr6:106569343-106569453	
chr6:106555142-106555256	
chr6:106109246-106109356	
chr6:106108471-106108592	
chr6:106107627-106107749	
chr6:106095004-106095121	
chr6:106092080-106092197	
chr6:105100530-105100661	
chr6:105100502-105100619	
chr6:104823381-104823496	
chr6:104737071-104737184	
chr6:100831274-100831385	
chr6:99559610-99559722	
chr6:99555386-99555497	
chr6:99540332-99540450	
chr6:99537457-99537573	
chr6:99533902-99534016	
chr6:99423095-99423208	
chr6:99400109-99400221	
chr6:99391948-99392059	
chr6:99385951-99386070	
chr6:96553881-96553991	
chr6:96208849-96208959	
chr6:96207180-96207300	
chr6:96165471-96165585	
chr6:96147991-96148101	
chr6:90515571-90515683	
chr6:89835733-89835846	
chr6:89663903-89664018	
chr6:89643170-89643281	
chr6:89636630-89636748	
chr6:89634375-89634486	
chr6:89165091-89165202	
chr6:89164888-89165004	
chr6:88951685-88951796	
chr6:88895179-88895320	
chr6:88798414-88798527	
chr6:88646995-88647112	
chr6:87699486-87699596	
chr6:87675005-87675119	
chr6:87674945-87675056	
chr6:87262718-87262837	
chr6:87262460-87262571	
chr6:87261884-87261994	
chr6:85675350-85675464	
chr6:85672076-85672192	
chr6:85665761-85665871	
chr6:85660899-85661012	
chr6:85618797-85618909	
chr6:85570802-85570912	
chr6:85387920-85388031	
chr6:84089762-84089873	
chr6:83977370-83977499	
chr6:83431003-83431115	
chr6:83352095-83352212	
chr6:83275300-83275426	
chr6:83230132-83230242	
chr6:83211476-83211587	
chr6:83168410-83168520	
chr6:82366847-82366961	
chr6:82245505-82245616	
chr6:81749578-81749692	
chr6:81749283-81749393	
chr6:81748336-81748449	
chr6:81748225-81748335	
chr6:81747530-81747645	
chr6:80344298-80344414	
chr6:80343949-80344066	
chr6:80338954-80339065	
chr6:80335181-80335297	
chr6:80334587-80334701	
chr6:80332876-80332989	
chr6:80330060-80330172	
chr6:79701552-79701671	
chr6:79700753-79700863	
chr6:79631197-79631308	
chr6:79007604-79007726	
chr6:78990895-78991005	
chr6:78955431-78955543	
chr6:78940446-78940565	
chr6:78893035-78893145	
chr6:78890364-78890477	
chr6:75906117-75906230	
chr6:75858009-75858125	
chr6:75716190-75716300	
chr6:75294391-75294501	
chr6:75254683-75254794	
chr6:75087231-75087342	
chr6:75085506-75085617	
chr6:75085356-75085474	
chr6:73827345-73827455	
chr6:73826802-73826918	
chr6:73712158-73712271	
chr6:73648950-73649064	
chr6:73631214-73631325	
chr6:73595119-73595229	
chr6:73593973-73594086	
chr6:73593694-73593804	
chr6:73452195-73452305	
chr6:73424800-73424918	
chr6:72848141-72848252	
chr6:72785635-72785748	
chr6:72663755-72663865	
chr6:70798616-70798726	
chr6:63685861-63685971	
chr6:63677787-63677898	
chr6:63582142-63582252	
chr6:63580678-63580793	
chr6:57948392-57948504	
chr6:57646460-57646574	
chr6:57109253-57109365	
chr6:57106561-57106681	
chr6:57004616-57004726	
chr6:56670083-56670223	
chr6:56154841-56154951	
chr6:55758461-55758575	
chr6:54942854-54942965	
chr6:54923816-54923929	
chr6:54911252-54911363	
chr6:54310467-54310580	
chr6:54210087-54210216	
chr6:54209851-54209964	
chr6:53922945-53923059	
chr6:53544603-53544726	
chr6:53533747-53533861	
chr6:53497954-53498065	
chr6:53268733-53268843	
chr6:53097876-53098025	
chr6:52500478-52500595	
chr6:52407628-52407760	
chr6:52406507-52406617	
chr6:49449447-49449557	
chr6:49431476-49431586	
chr6:47626967-47627077	
chr6:47624671-47624788	
chr6:47607913-47608023	
chr6:47579284-47579398	
chr6:47497097-47497207	
chr6:47232610-47232724	
chr6:47232522-47232635	
chr6:46869144-46869254	
chr6:46221947-46222058	
chr6:45901717-45901827	
chr6:45550033-45550143	
chr6:45037442-45037553	
chr6:44930330-44930441	
chr6:44240032-44240145	
chr6:44155401-44155511	
chr6:44154995-44155107	
chr6:43786389-43786501	
chr6:43786093-43786210	
chr6:43336880-43336999	
chr6:43213216-43213326	
chr6:43030516-43030627	
chr6:43005141-43005252	
chr6:42942223-42942338	
chr6:42941132-42941249	
chr6:42940136-42940265	
chr6:42929569-42929696	
chr6:42886944-42887061	
chr6:42868340-42868453	
chr6:42868020-42868137	
chr6:42800507-42800617	
chr6:42787486-42787596	
chr6:42758662-42758778	
chr6:42691745-42691856	
chr6:42671372-42671487	
chr6:42609845-42609958	
chr6:42580497-42580609	
chr6:42354336-42354447	
chr6:42327954-42328073	
chr6:42225095-42225206	
chr6:42207562-42207675	
chr6:42207175-42207288	
chr6:42126347-42126460	
chr6:42104921-42105040	
chr6:42102513-42102628	
chr6:42101075-42101185	
chr6:42100729-42100839	
chr6:42097302-42097421	
chr6:42094799-42094943	
chr6:42094622-42094733	
chr6:42093311-42093426	
chr6:42092375-42092485	
chr6:42081306-42081416	
chr6:42081120-42081241	
chr6:42079945-42080058	
chr6:42077707-42077818	
chr6:42002389-42002503	
chr6:41941733-41941846	
chr6:41099666-41099780	
chr6:41098336-41098450	
chr6:39832377-39832487	
chr6:39796596-39796706	
chr6:39201203-39201318	
chr6:39104961-39105071	
chr6:38550272-38550384	
chr6:38538733-38538845	
chr6:38521082-38521195	
chr6:38482361-38482477	
chr6:38457430-38457543	
chr6:38412810-38412936	
chr6:38321817-38321928	
chr6:38317884-38318002	
chr6:38152577-38152687	
chr6:37497850-37497969	
chr6:37331473-37331585	
chr6:37328992-37329102	
chr6:37311133-37311246	
chr6:37175329-37175440	
chr6:37170197-37170327	
chr6:36926549-36926665	
chr6:36898788-36898899	
chr6:36603026-36603140	
chr6:36501503-36501618	
chr6:36490493-36490604	
chr6:36484776-36484892	
chr6:36475699-36475810	
chr6:36455544-36455670	
chr6:36453467-36453581	
chr6:36211380-36211493	
chr6:35835127-35835237	
chr6:35834114-35834231	
chr6:35833962-35834072	
chr6:35659198-35659313	
chr6:35575392-35575502	
chr6:35573593-35573705	
chr6:35486579-35486689	
chr6:35473579-35473700	
chr6:35316118-35316232	
chr6:35275104-35275215	
chr6:35270931-35271045	
chr6:35016763-35016875	
chr6:35006137-35006257	
chr6:35000831-35000942	
chr6:35000411-35000524	
chr6:34889896-34890011	
chr6:34392387-34392497	
chr6:34288323-34288435	
chr6:34284482-34284601	
chr6:33774920-33775047	
chr6:33771885-33771997	
chr6:33452917-33453031	
chr6:33440638-33440755	
chr6:33409807-33409917	
chr6:33407040-33407150	
chr6:33341851-33341970	
chr6:33318561-33318675	
chr6:33315568-33315678	
chr6:33301567-33301679	
chr6:33205921-33206048	
chr6:33087358-33087469	
chr6:32981124-32981235	
chr6:32977856-32977967	
chr6:32948684-32948794	
chr6:32931868-32931980	
chr6:32879461-32879571	
chr6:32861965-32862079	
chr6:32860418-32860529	
chr6:32859783-32859893	
chr6:32685919-32686031	
chr6:32652833-32652943	
chr6:32645808-32645939	
chr6:32643087-32643197	
chr6:32517706-32517816	
chr6:32223831-32223963	
chr6:32185648-32185760	
chr6:32185559-32185681	
chr6:32185513-32185624	
chr6:32168161-32168274	
chr6:32167576-32167687	
chr6:32095685-32095797	
chr6:31785606-31785717	
chr6:31765395-31765509	
chr6:31752668-31752784	
chr6:31658753-31658867	
chr6:31632137-31632247	
chr6:31588174-31588292	
chr6:31490266-31490384	
chr6:31470487-31470598	
chr6:31418487-31418604	
chr6:31416576-31416688	
chr6:31412350-31412461	
chr6:31401610-31401726	
chr6:31201870-31201983	
chr6:31185148-31185259	
chr6:31138328-31138439	
chr6:31063027-31063146	
chr6:31035390-31035508	
chr6:31028660-31028775	
chr6:30953590-30953701	
chr6:30700218-30700337	
chr6:30626046-30626161	
chr6:30600407-30600518	
chr6:30578073-30578183	
chr6:30292267-30292379	
chr6:30149581-30149695	
chr6:29748849-29748959	0
chr6:28291500-28291617	
chr6:27359778-27359889	
chr6:26636702-26636813	
chr6:26526529-26526642	
chr6:26460100-26460210	
chr6:26414640-26414755	
chr6:26376165-26376286	
chr6:26113813-26113925	
chr6:26096023-26096133	
chr6:26095467-26095577	
chr6:25985243-25985362	
chr6:25984793-25984903	
chr6:25977639-25977752	
chr6:25781219-25781338	
chr6:25781173-25781286	
chr6:25771528-25771639	
chr6:25449824-25449938	
chr6:25279561-25279675	
chr6:25137155-25137278	0
chr6:25132391-25132502	0
chr6:24805186-24805298	
chr6:24720235-24720349	
chr6:24719105-24719225	
chr6:24705460-24705570	
chr6:24705264-24705394	
chr6:24705023-24705136	
chr6:24532078-24532188	
chr6:24494898-24495008	
chr6:24419194-24419309	
chr6:21597472-21597591	
chr6:21597240-21597350	
chr6:21596941-21597051	
chr6:21596600-21596710	
chr6:21596219-21596331	
chr6:21595648-21595759	
chr6:21594075-21594191	
chr6:21205951-21206063	
chr6:21122570-21122702	
chr6:21016102-21016218	
chr6:20955640-20955750	
chr6:20912946-20913056	
chr6:20904742-20904853	
chr6:20141309-20141429	
chr6:20110166-20110280	
chr6:20100774-20100884	
chr6:19839566-19839676	
chr6:18467350-18467469	
chr6:18457885-18458004	
chr6:18263797-18263917	
chr6:18255943-18256056	
chr6:18186977-18187087	
chr6:17796131-17796244	
chr6:17697020-17697133	
chr6:17648752-17648865	
chr6:17645417-17645532	
chr6:17615211-17615321	
chr6:17608992-17609103	
chr6:17556645-17556756	
chr6:17539284-17539394	
chr6:17292167-17292278	
